day,max_temp,min_temp,solar_radn,wind_run,rain,evapo_trans
2/10/2010,15,7.4,22.5,5.4,0,3.772
3/10/2010,16.1,8.8,21.1,3.7,0,3.608
4/10/2010,16.9,4.1,22,2.5,0,3.621
5/10/2010,17.1,6.2,22.8,2.4,0,3.867
6/10/2010,15.5,6.7,15.3,4.8,0,2.417
7/10/2010,16.9,9.6,21.1,5.1,0,3.672
8/10/2010,15.7,8.3,12.3,5.8,7.9,1.893
9/10/2010,14.1,9.7,16.6,8.2,0,2.708
10/10/2010,14.9,7.6,15.2,6.5,11.5,2.406
11/10/2010,10.4,4.9,17.3,11.3,1.3,2.54
12/10/2010,12.3,4.9,23.1,8.7,0,3.624
13/10/2010,16.9,5.6,19.1,8.3,0,3.138
14/10/2010,15.5,9.2,7.1,8,0,0.907
15/10/2010,16.7,10.8,14.4,4.5,0,2.382
16/10/2010,15.1,10.4,17.3,4.7,0,2.895
17/10/2010,16.1,10.4,11.9,8.9,4.8,1.867
18/10/2010,13.6,8.8,22.5,7.2,0,3.772
19/10/2010,15.2,6.1,21.4,5.4,6.1,3.522
20/10/2010,12.8,8.4,15.1,5.9,3.6,2.352
21/10/2010,14.6,7.6,21.8,8.9,3,3.633
22/10/2010,14.9,3.9,26.3,3.8,0,4.278
23/10/2010,16.4,3.9,22.5,3.4,0,3.683
24/10/2010,16.7,10.3,21.9,2.9,0,3.849
25/10/2010,17.5,7.5,22.7,3.3,0,3.921
26/10/2010,17.9,8.4,24.7,3.2,0,4.368
27/10/2010,18,8.8,25.5,3.2,0,4.549
28/10/2010,18.9,9,21.9,3.3,0,3.886
29/10/2010,19.1,10.1,18.7,4.7,0,3.294
30/10/2010,17.1,9.1,29.2,7.3,0,5.244
31/10/2010,16.6,5.6,24.6,6.9,0,4.157
1/11/2010,16.8,4.7,28.5,5,0,4.848
2/11/2010,17.6,6.6,26.2,3.3,0,4.557
3/11/2010,17.6,7,23.9,3,0,4.135
4/11/2010,18.2,8.3,18.3,6.3,9.8,3.122
5/11/2010,16.3,10.8,25.8,5.9,1.3,4.623
6/11/2010,13.6,7.7,24.7,8.6,0,4.133
7/11/2010,15.7,4.3,30.4,4.1,0,5.094
8/11/2010,17.2,7.7,28.7,4.3,0,5.074
9/11/2010,17.9,6.9,30.3,2.8,0,5.376
10/11/2010,17.5,5.6,26.1,4.2,0,4.482
11/11/2010,19.3,9.1,28,4.4,0,5.128
12/11/2010,19.5,12.7,16.7,5.2,0,2.98
13/11/2010,18.5,10.7,11.3,5.4,0,1.8
14/11/2010,20.1,14,19.7,8.1,2.3,3.674
15/11/2010,18.1,10.3,29.2,5.1,0,5.368
16/11/2010,19.3,7.4,27.7,4.5,0,4.977
17/11/2010,20.6,9.8,27.2,3.6,0,5.072
18/11/2010,20.5,9.5,25.9,3,0,4.787
19/11/2010,20.5,12,20.7,3.1,0,3.825
20/11/2010,19.2,15.5,8.3,2.4,20.7,1.263
21/11/2010,17.9,12.4,20.5,5.2,0,3.699
22/11/2010,16.8,9.7,29.3,5.8,0,5.28
23/11/2010,17.7,6.7,32.4,2.8,0,5.756
24/11/2010,18.2,7.6,32.1,3.2,0,5.786
25/11/2010,20,6,29.2,3.5,0,5.232
26/11/2010,21.7,10.1,32.1,4.9,0,6.162
27/11/2010,21.1,10.9,31.3,3,0,6.008
28/11/2010,22.5,11.6,31,2.5,0,6.073
29/11/2010,20.6,13.2,25.9,3.4,0,4.975
30/11/2010,20.7,11.2,28.8,4,0,5.483
1/12/2010,21,10.3,24.5,4.9,0,4.563
2/12/2010,20.9,12.2,24.2,3.8,0,4.583
3/12/2010,21,12.8,30.5,3.3,0,5.949
4/12/2010,21.1,9.7,33,3,0,6.284
5/12/2010,20.3,12.3,19.6,4.7,0,3.599
6/12/2010,21.9,12.3,21.2,5.1,0,3.997
7/12/2010,18.9,13.2,15.8,4.7,0,2.79
8/12/2010,19.2,10.1,29.8,5.3,0,5.54
9/12/2010,18.7,9.5,32.2,3.8,0,5.956
10/12/2010,20,8.4,27.2,5.6,0,4.968
11/12/2010,19,14.1,8.7,7,1.1,1.327
12/12/2010,21.2,11.9,20.8,3,0,3.869
13/12/2010,21.2,12.8,11.7,4.8,8.8,1.975
14/12/2010,21.4,16,14.1,3.7,0,2.568
15/12/2010,21.4,11.8,22,3.6,0,4.125
16/12/2010,22.5,14,10.4,3.9,15.4,1.741
17/12/2010,22.3,15.6,13.1,6.9,2.3,2.36
18/12/2010,22.4,17.4,15.8,2.8,12.2,3.008
19/12/2010,20.2,18.1,7.8,6.2,29.7,1.197
20/12/2010,20.4,17,7.7,5.2,14.2,1.165
21/12/2010,21.3,17.8,13.2,8.2,8.3,2.409
22/12/2010,20.6,15.7,16,4.7,2.5,2.952
23/12/2010,20,11.8,28.7,5,0,5.457
24/12/2010,20.2,13.7,14.4,7.1,0,2.545
25/12/2010,19.3,12.7,32.3,7.2,0,6.216
26/12/2010,19.6,10.7,21.3,4.8,0,3.862
27/12/2010,23.3,13.5,25.8,7.5,4.7,5.102
28/12/2010,20.9,17.5,12.3,11.3,6.8,2.194
29/12/2010,20.8,11,32.9,4.3,0,6.328
30/12/2010,21.9,10.2,30.4,3.9,0,5.827
31/12/2010,22.5,10.5,32.2,5.1,0,6.258
1/01/2011,20.4,13.4,24,5,0,4.573
2/01/2011,23.4,9.8,32.8,4.5,0,6.397
3/01/2011,23.9,12.7,27.7,3.2,0,5.506
4/01/2011,23.1,13.6,26.7,2.7,0,5.293
5/01/2011,24,15.6,23.9,3.3,0,4.815
6/01/2011,23.9,16.9,18.4,8.3,1.2,3.625
7/01/2011,22.5,17.8,25.7,6.1,0,5.253
8/01/2011,21.7,11.7,32,7.1,0,6.241
9/01/2011,20.7,10.6,31.9,6.4,0,6.089
10/01/2011,20.9,9,32.8,4.3,0,6.185
11/01/2011,21.8,10.7,32.8,4.9,0,6.352
12/01/2011,21.5,8.9,24.3,4.8,0,4.48
13/01/2011,20.3,11.1,32.3,5.3,0,6.178
14/01/2011,21.8,9.1,32.9,3,0,6.27
15/01/2011,22.7,10.3,32.8,4.5,0,6.384
16/01/2011,23.6,12.7,29.7,5.8,0,5.923
17/01/2011,24.6,13.1,28.2,3.1,2.9,5.674
18/01/2011,27.5,17.2,15.8,8.9,5.3,3.147
19/01/2011,22.3,15.1,32.2,8,0,6.535
20/01/2011,22.4,12.6,29.3,6.8,0,5.763
21/01/2011,22.8,13.1,25.8,7.6,0,5.058
22/01/2011,20.3,13.7,13.6,7.7,12.6,2.378
23/01/2011,14,13.4,1.9,9.4,112.2,0
24/01/2011,17.9,12.6,14.7,8,0,2.52
25/01/2011,21.7,9.2,30.7,2.9,0,5.818
26/01/2011,21.5,10.3,31.3,3.9,0,5.996
27/01/2011,22.2,11.9,19.1,3.9,0,3.547
28/01/2011,22.7,12.1,21.6,3.8,4.7,4.106
29/01/2011,19.9,15.4,27.8,7.5,0,5.458
30/01/2011,20.5,12.9,24,6.5,0,4.555
31/01/2011,20.6,14.9,5.8,8.2,3,0.735
1/02/2011,21,10.4,30.8,5.1,0,5.868
2/02/2011,24,13.2,22.7,6.4,0,4.444
3/02/2011,22.6,17.7,14.1,5,1.4,2.639
4/02/2011,22.1,18.5,10.3,5.6,2.2,1.788
5/02/2011,24.1,19.2,14.2,4.7,0,2.737
6/02/2011,24.4,18,20.4,4.9,0,4.138
7/02/2011,24.8,17.3,19.7,5.4,12.9,3.967
8/02/2011,17.9,14.1,8.7,4,0,1.312
9/02/2011,20.7,13,25.1,4.6,0,4.801
10/02/2011,20.3,9,27.6,3.2,0,5.096
11/02/2011,24.1,10.2,26.3,3.9,2,5.085
12/02/2011,24,16.2,22.6,4.2,0,4.55
13/02/2011,23.8,17.3,22.5,2.5,0,4.566
14/02/2011,23.5,16.2,22.3,4,0,4.461
15/02/2011,22.3,13.2,24.5,5.3,0,4.758
16/02/2011,22.2,13.7,18.7,3.8,0,3.524
17/02/2011,22.3,14.4,25.4,3.3,0,5.01
18/02/2011,22,11.9,26.5,3.6,0,5.107
19/02/2011,22.4,14.1,15.4,3.3,0,2.828
20/02/2011,23.5,13.6,26.4,2.7,0,5.248
21/02/2011,24.3,13.5,23.6,3.1,0,4.668
22/02/2011,22.9,16.5,10.6,4.9,2,1.835
23/02/2011,21.5,12.6,24.8,3.8,0,4.757
24/02/2011,21.6,10,24.8,3.4,0,4.639
25/02/2011,21.9,11.1,20.1,4.7,0,3.718
26/02/2011,19,13.8,14.4,6.8,0,2.517
27/02/2011,20.5,12,24.9,3.6,0,4.702
28/02/2011,23,10.9,24,4.1,0,4.578
1/03/2011,22.5,13.9,16.4,5.9,0,3.042
2/03/2011,20.4,18,7.3,8.3,14.4,1.088
3/03/2011,20.4,9.8,23.7,3.4,2.3,4.348
4/03/2011,20,12,6.4,6.4,45.4,0.834
5/03/2011,20.1,16.6,7.4,4.5,5.7,1.092
6/03/2011,15.2,11.6,10.7,7.8,1.6,1.637
7/03/2011,16.8,7.2,24,5.8,0,4.127
8/03/2011,18.3,6.3,22.4,2.7,0,3.846
9/03/2011,19.7,8.7,23.7,3.2,0,4.267
10/03/2011,20,8.7,24.2,2.8,0,4.381
11/03/2011,20.3,9,18.5,4.1,0,3.257
12/03/2011,22,11.8,23.2,4,0,4.404
13/03/2011,22.1,10.5,21.2,2.2,0,3.933
14/03/2011,22.2,12.2,21.1,4.1,0,3.983
15/03/2011,22.2,13,22.6,4,0,4.337
16/03/2011,22.4,12.2,17.9,3,1.3,3.309
17/03/2011,21.3,14,12,4.5,9.4,2.065
18/03/2011,20.3,15.5,15.6,4.1,0,2.852
19/03/2011,20.7,11.4,20,4.9,0,3.664
20/03/2011,20.3,9.3,19.8,2.4,0,3.53
21/03/2011,22.4,11,15.6,3.5,1.3,2.785
22/03/2011,18.2,13.8,5.4,8,0,0.626
23/03/2011,19.4,13,17.1,7.8,0,3.07
24/03/2011,20.8,9.7,20.1,4.3,0,3.625
25/03/2011,21.2,10.8,11,3.9,10.7,1.79
26/03/2011,20.8,13.3,8.3,5.3,2.4,1.255
27/03/2011,22.3,15.9,14.2,4.3,5.9,2.609
28/03/2011,19.1,10.7,19.1,3.7,0,3.396
29/03/2011,20.5,6.8,20,3.6,0,3.485
30/03/2011,20.9,10,19.8,4.7,0,3.578
31/03/2011,19.8,6.3,16.3,3.3,0,2.718
1/04/2011,18.4,9.9,10.1,4.1,1.8,1.543
2/04/2011,18.5,9.1,18.7,2.9,0,3.239
3/04/2011,20.4,7.7,17.8,5,6.7,3.076
4/04/2011,19.7,14.1,12.8,5.4,22.1,2.204
5/04/2011,14.8,10.4,6.2,4.1,18.7,0.738
6/04/2011,17.5,6.5,14.6,6.8,4.4,2.332
7/04/2011,16,12.1,12.3,7.2,0,1.979
8/04/2011,18.4,3.5,13.2,3.4,0,2.017
9/04/2011,17.9,9.4,15,2.6,0,2.496
10/04/2011,18.1,11.1,10.3,2.6,0,1.598
11/04/2011,18.2,10.3,13.6,3.4,0,2.247
12/04/2011,19.8,7.2,17,2.4,0,2.883
13/04/2011,18.9,8.4,11.4,2.6,0,1.784
14/04/2011,19,10.9,11.1,2.6,0,1.772
15/04/2011,19.4,11.1,10,4.6,11.2,1.558
16/04/2011,18.3,14.6,5.6,5.7,5.4,0.674
17/04/2011,18.8,13.1,10.4,6.2,3.4,1.664
18/04/2011,12.4,8.5,7.1,7.7,6.8,0.869
19/04/2011,16.3,3.8,11.9,4,0,1.738
20/04/2011,18.6,10.3,11.3,5.6,0,1.794
21/04/2011,17.6,8.1,12.5,2.1,0,1.967
22/04/2011,19.2,6.9,12.5,4.4,0,1.976
23/04/2011,18.9,11.7,8.4,6.5,0,1.232
24/04/2011,19.2,14.9,9,6.6,18,1.404
25/04/2011,16.8,15.1,2.6,4.1,31.2,0.045
26/04/2011,11,9.2,3.3,11.6,3.3,0.167
27/04/2011,12.5,8.6,6.9,10.7,0,0.834
28/04/2011,14.1,8.8,10,9.3,0,1.436
29/04/2011,15.7,6.1,13.9,5.5,0,2.145
30/04/2011,19.5,5.1,12.4,3.6,0,1.925
1/05/2011,19.7,8.9,7.8,2.9,7.8,1.086
2/05/2011,17.3,11.6,4,2.9,2.9,0.325
3/05/2011,20.3,12.7,9,4.4,7.8,1.388
4/05/2011,17.9,14.6,6.2,8.1,2.6,0.797
5/05/2011,17.6,14.8,7.1,3.9,0,0.984
6/05/2011,19.1,12.3,4.9,3.5,25.8,0.519
7/05/2011,18.6,14,7.4,4.7,9.2,1.048
8/05/2011,17.9,12.4,10.8,6.9,0,1.718
9/05/2011,18.1,11.9,10.2,2.9,0,1.591
10/05/2011,17.8,10.4,8,2.3,0,1.122
11/05/2011,19.2,8.7,3.2,5.9,20.5,0.162
12/05/2011,17.7,12.3,5,3.7,4.7,0.532
13/05/2011,18.1,13.8,7.7,6.1,3,1.103
14/05/2011,17.4,11.6,10.4,5.7,8.1,1.615
15/05/2011,15.4,12.2,4.3,7.9,17.1,0.38
16/05/2011,14.9,9.5,5.8,8.6,7.6,0.655
17/05/2011,16.2,11.3,6.1,8.2,4.2,0.737
18/05/2011,12.6,7.2,9.8,6.9,0,1.345
19/05/2011,16,3.9,9.7,6.3,0,1.328
20/05/2011,16.8,9.3,9.3,4,0,1.351
21/05/2011,17.1,10.6,7.8,3.8,0,1.076
22/05/2011,15.7,8,5.2,2.8,4.7,0.536
23/05/2011,16.1,9.9,7.5,3.1,0,0.998
24/05/2011,15.7,7.6,7.3,4.4,0,0.931
25/05/2011,17.1,11.4,2.5,8.9,15.1,0.023
26/05/2011,17.3,15,3.5,7.8,3.9,0.232
27/05/2011,16.3,12,8,4.9,0,1.123
28/05/2011,15.2,9.5,6.3,6.2,0,0.753
29/05/2011,13.7,5.9,8.7,5.6,0,1.142
30/05/2011,14.5,8.1,7.5,5.8,0,0.961
31/05/2011,14.8,8.9,5.6,6.5,0,0.612
1/06/2011,16.4,5.2,9.6,3.4,0,1.341
2/06/2011,14,5.6,8.8,4.1,0,1.16
3/06/2011,13.9,3.7,4.7,2.5,0,0.407
4/06/2011,16,6.6,3,6.8,4.4,0.116
5/06/2011,17.1,12.7,4.8,5.4,3.7,0.491
6/06/2011,15.6,12.2,4.7,2.1,4.7,0.46
7/06/2011,15.8,12.1,3.8,5,23.7,0.282
8/06/2011,14.7,8.7,7.5,2.7,0,0.97
9/06/2011,14.2,4.3,6,2.8,6.4,0.644
10/06/2011,12.7,8.3,0.7,5.4,25,0
11/06/2011,13.8,9,3.5,3.6,13.6,0.21
12/06/2011,14.3,6.2,8.1,3.7,0,1.049
13/06/2011,14.8,7.9,7,6.3,0,0.868
14/06/2011,14.3,7.8,5.5,4.7,0,0.582
15/06/2011,14.2,7.7,7.2,7.7,0,0.898
16/06/2011,12.4,7.6,7.3,3.7,0,0.894
17/06/2011,13.2,2.8,4.8,3.8,3.4,0.415
18/06/2011,16.2,5,4.1,7.1,18.7,0.317
19/06/2011,15.7,11.2,5.7,6.3,2.4,0.653
20/06/2011,15.3,10.1,5,4.5,0,0.507
21/06/2011,14.4,7.1,5,2,2,0.485
22/06/2011,13,7.3,4.9,3.2,0,0.46
23/06/2011,12.5,9.3,1.9,6.4,11.3,0
24/06/2011,11.9,5.6,3.3,3.4,12.9,0.161
25/06/2011,13.6,7.7,6.7,5.2,0,0.799
26/06/2011,11.2,7.1,6.2,6.9,0,0.678
27/06/2011,12.8,1.5,5.9,3.6,4.8,0.59
28/06/2011,13.1,5.1,5.5,3,2.2,0.553
29/06/2011,12.1,6.7,8,9.1,0,1.004
30/06/2011,12.4,4.2,7.2,6,0,0.835
1/07/2011,11.8,5.1,5.4,2.2,0,0.525
2/07/2011,12.6,1.1,9.5,3.7,0,1.184
3/07/2011,12.6,1.1,9.5,3.7,0,1.184
4/07/2011,12.8,1.9,7.7,2.8,0,0.897
5/07/2011,11.9,1.4,7.3,3,11.6,0.813
6/07/2011,13.1,3.3,4,6.7,9.8,0.279
7/07/2011,13.7,6.8,4.9,6.1,11.4,0.462
8/07/2011,12.2,6.3,6.5,8.3,9.9,0.733
9/07/2011,14.6,6.6,6.1,8.4,20.8,0.687
10/07/2011,14.4,9.2,6.8,7.1,11.9,0.839
11/07/2011,12.8,8.9,2.9,7.2,16.1,0.096
12/07/2011,12.6,6.2,6,7.8,13.7,0.647
13/07/2011,14.4,7.4,5.6,7.4,16,0.599
14/07/2011,12.6,8.6,4.3,7.2,4,0.354
15/07/2011,10.5,5.1,6.9,5.6,0,0.772
16/07/2011,12.3,0.1,7.3,3.2,0,0.802
17/07/2011,13.6,0.9,10,2.4,0,1.282
18/07/2011,14,1.5,10.5,2.3,0,1.386
19/07/2011,13.9,1.2,10.3,3,0,1.344
20/07/2011,12,2.8,9.7,3.8,0,1.237
21/07/2011,9.9,4.1,3.4,5.1,4.6,0.17
22/07/2011,10.2,6.1,4,9.7,0,0.279
23/07/2011,12.4,6.8,3.1,8.3,0,0.129
24/07/2011,8.8,7.7,2.6,7.5,18.3,0.037
25/07/2011,6.3,0.8,5.2,5.4,0,0.423
26/07/2011,11.5,-1.4,10.2,4,0,1.231
27/07/2011,12,1.1,5.2,4.2,8.6,0.464
28/07/2011,13.3,5.1,9.3,5.3,0,1.23
29/07/2011,13.8,7.6,9.2,5.8,2.4,1.264
30/07/2011,14,9.2,10.3,5.2,0,1.498
31/07/2011,12.6,1.5,9.6,2.1,0,1.207
1/08/2011,11.2,5.1,4.6,3,2.2,0.383
2/08/2011,14,6.8,8.9,3.5,0,1.2
3/08/2011,12.6,3.3,9.4,3.5,0,1.205
4/08/2011,13.6,3.9,11.8,2.4,0,1.654
5/08/2011,11.7,3.7,6.8,3,0,0.753
6/08/2011,14,4.6,4.9,4.5,2.9,0.449
7/08/2011,12,9,6.1,8.1,4,0.686
8/08/2011,13.2,1.5,10.1,6.9,0,1.302
9/08/2011,13.8,5,8.9,3,0,1.165
10/08/2011,13.9,3.6,12.3,3.5,7.2,1.742
11/08/2011,14.5,4.6,8.8,3.9,14.5,1.152
12/08/2011,14.5,8.4,6.5,2.4,15.7,0.776
13/08/2011,13.6,7.9,6.7,2,2.2,0.801
14/08/2011,11.3,6,8,6.3,19.5,0.984
15/08/2011,7.5,0.2,10.1,5.2,1.5,1.17
16/08/2011,9.2,-2.7,14.5,3.2,5.6,1.802
17/08/2011,8.5,1,6.9,10.6,6,0.705
18/08/2011,9.2,3.9,7.4,10.3,0,0.827
19/08/2011,10.6,4.1,8.3,8.7,0,0.999
20/08/2011,9.9,3.8,13.6,5.3,0,1.866
21/08/2011,13.8,-0.4,13.5,2.9,0,1.841
22/08/2011,14.5,2.6,14.3,3.2,0,2.082
23/08/2011,14.3,4.7,12.2,3.7,0,1.76
24/08/2011,14.3,7.1,9,5.2,0,1.227
25/08/2011,13.7,7.6,9.4,3.9,1.5,1.299
26/08/2011,13.8,6.8,8.2,4.1,1.1,1.068
27/08/2011,16.3,8.4,13.9,4.4,0,2.215
28/08/2011,13.9,4.8,9.2,2.7,0,1.217
29/08/2011,14.4,7,7.2,3.6,0,0.893
30/08/2011,15.3,8.9,8.4,3.2,0,1.151
31/08/2011,13.6,9.7,13.3,5.5,0,2.068
1/09/2011,13.8,7.1,14.6,5.2,0,2.252
2/09/2011,12,4.8,15.8,3.7,0,2.334
3/09/2011,14.1,2.2,16,5.8,0,2.352
4/09/2011,15.4,5,16.5,3.8,0,2.588
5/09/2011,14.9,2.9,15.1,2.7,0,2.243
6/09/2011,14.9,4,14.5,3.6,0,2.17
7/09/2011,13.6,5.3,10.3,2.8,0,1.418
8/09/2011,15.2,5.3,13,3.9,0,1.948
9/09/2011,14.4,8.1,9.7,5.6,0,1.373
10/09/2011,15.4,9.1,13.3,4.6,0,2.095
11/09/2011,13.6,8,5.4,8,5.5,0.56
12/09/2011,14.6,6.9,10.9,6.6,9.9,1.581
13/09/2011,12.8,7.9,14.2,9.8,5.8,2.173
14/09/2011,13.4,7.2,17.2,8.5,2.3,2.722
15/09/2011,15.5,9,11.7,6.5,6,1.788
16/09/2011,14,7.5,15.6,7.7,3.6,2.453
17/09/2011,14.4,6.5,17.7,4.2,4.2,2.824
18/09/2011,13.1,5.2,12.2,3.1,1.7,1.744
19/09/2011,13.2,5,7.8,5.7,9.6,0.961
20/09/2011,12.2,6.1,19.9,8,0,3.112
21/09/2011,13.6,4.4,14.2,2.9,0,2.09
22/09/2011,13.7,7.4,13.9,2.5,0,2.128
23/09/2011,16.1,5.3,18,2.4,0,2.895
24/09/2011,14.3,5.4,11.7,4.4,3.9,1.687
25/09/2011,13.1,8,18.6,5.5,4.7,2.996
26/09/2011,12.7,2.2,22.3,3.2,0,3.372
27/09/2011,14.6,4.4,21,5.1,0,3.339
28/09/2011,15,5.4,20.9,5.4,0,3.394
29/09/2011,17.1,3.7,23,3.3,0,3.796
30/09/2011,17.3,5.8,22.6,3.2,0,3.821
1/10/2011,17.3,5.2,18.4,5.7,5.2,3.007
2/10/2011,15.3,10.1,7.7,7.5,3.7,1.03
3/10/2011,15.6,12.7,2.5,6.1,66.2,0.023
4/10/2011,17.1,11.9,19.4,5.5,0,3.428
5/10/2011,14,9.4,10,6.8,2.4,1.444
6/10/2011,15.3,9.1,13.1,5.1,0,2.055
7/10/2011,16,7.1,22.2,2.8,0,3.745
8/10/2011,13.9,6.6,11.7,4.5,0,1.71
9/10/2011,14.9,4.3,23.9,4,0,3.87
10/10/2011,15.7,6.2,10.6,6.1,4.2,1.532
11/10/2011,16.9,10.6,14.3,5.7,3.9,2.363
12/10/2011,16,12.8,8.5,4,20.1,1.229
13/10/2011,15.6,12.8,13,4.7,6.1,2.125
14/10/2011,15.6,7.7,17,4.7,3.7,2.769
15/10/2011,15.7,6.9,22.3,3.7,3.9,3.743
16/10/2011,15.4,6.4,24.5,3.6,0,4.119
17/10/2011,14.1,5.2,11.8,6.3,9.3,1.696
18/10/2011,14.8,9.2,18.4,5.5,5.5,3.057
19/10/2011,15.1,8.4,14.7,6,3.4,2.338
20/10/2011,16.3,7.6,24.2,4.8,0,4.16
21/10/2011,19.1,8.7,15.3,8.3,0,2.569
22/10/2011,14.6,11.8,6.6,3.6,3.4,0.826
23/10/2011,15.5,9.3,14.8,3.6,0,2.391
24/10/2011,15.6,8.7,20.9,4.7,0,3.546
25/10/2011,17.7,8.8,25.5,5.1,0,4.535
26/10/2011,17.3,12,8.6,6.3,15.1,1.256
27/10/2011,13.6,8.6,9.7,5.3,8.8,1.369
28/10/2011,15.5,9.1,6.3,3.1,1.5,0.752
29/10/2011,19,12,16.2,2.3,5.8,2.841
30/10/2011,19.2,12.9,15,2.6,2.8,2.624
31/10/2011,19.5,12.2,26.5,3.6,0,4.995
1/11/2011,19.5,12.6,11,5.5,12.2,1.792
2/11/2011,17.6,13.8,19.2,7.6,4.4,3.473
3/11/2011,16.5,9.6,25.2,5.6,6.9,4.457
4/11/2011,16.4,8.2,21.9,6.2,1.8,3.75
5/11/2011,13.3,7.2,23.2,7,1.2,3.82
6/11/2011,16.2,6.4,21.9,5.2,0,3.668
7/11/2011,16.9,9,20.3,4.8,0,3.492
8/11/2011,19.1,10.4,17.4,5.5,0,3.041
9/11/2011,18.6,12.8,15.7,5.6,13,2.75
10/11/2011,14.4,10.4,21.5,8.9,0,3.682
11/11/2011,18.6,6.8,27.3,4.1,0,4.83
12/11/2011,14.9,9.5,12,2.5,0,1.844
13/11/2011,16.4,9.3,19.3,4.1,0,3.29
14/11/2011,17.4,10.2,23.3,3.2,0,4.152
15/11/2011,17.2,6.3,25.6,4.4,2.2,4.408
16/11/2011,16.7,11.7,25.1,5.4,0,4.547
17/11/2011,17.5,8.3,14.4,5.8,1.1,2.339
18/11/2011,15.3,10.3,24.4,8.3,0,4.277
19/11/2011,17,9.2,28.2,5,0,5.048
20/11/2011,18,9,20.4,6.4,0,3.553
21/11/2011,18.9,12.7,11.7,9.4,1.9,1.928
22/11/2011,18.1,9.4,22.3,5.9,0,3.949
23/11/2011,18.3,10.5,14.8,7.3,17.2,2.496
24/11/2011,16.3,11.3,27.8,8.8,0,5.045
25/11/2011,18.4,11.1,25.1,10.2,0,4.6
26/11/2011,17.2,11.1,29.4,9.2,0,5.402
27/11/2011,18.1,7.7,25.5,4.7,0,4.501
28/11/2011,17.3,11.8,15.1,6.6,5.3,2.564
29/11/2011,17.8,11.6,24.9,5.8,0,4.555
30/11/2011,19,9.1,29.9,3,0,5.491
1/12/2011,18.9,11.6,20,3.1,0,3.604
2/12/2011,21.3,9.3,28.3,3.1,0,5.308
3/12/2011,22.1,12.8,29.7,5.6,0,5.843
4/12/2011,20.3,15.9,11.7,8.4,5.2,2.018
5/12/2011,18.9,14.1,22.4,3.3,9,4.201
6/12/2011,18.7,11.8,17.9,3,12.4,3.175
7/12/2011,19,10.7,29.6,3,0,5.523
8/12/2011,19.7,8.7,32,2.8,0,5.929
9/12/2011,20.7,11.1,31.2,2.8,0,5.975
10/12/2011,21.2,12.4,19.4,2.6,0,3.593
11/12/2011,21.3,13.8,24,3.9,1.4,4.633
12/12/2011,16.6,13.6,9.3,6.9,13.2,1.411
13/12/2011,22.4,14,22.1,6.9,0,4.279
14/12/2011,19.3,16.6,8.5,9.2,26.9,1.321
15/12/2011,17.2,14.5,6.4,7,20.3,0.832
16/12/2011,20.1,13.7,16.7,4.4,27.9,3.029
17/12/2011,13.9,11.5,7.7,7.7,5,1.03
18/12/2011,17.1,9.7,30.4,7,0,5.514
19/12/2011,17.3,7.7,29.3,6,0,5.195
20/12/2011,18.2,7.2,34.9,4.8,0,6.303
21/12/2011,19.5,8,35.1,3.6,0,6.487
22/12/2011,19.8,8.5,35,3.3,0,6.522
23/12/2011,19.9,8.7,34.4,3.6,0,6.423
24/12/2011,20.8,9.3,34.3,2.8,0,6.504
25/12/2011,21.5,9,31.4,2.7,0,5.937
26/12/2011,21.8,10.8,32,3.4,0,6.191
27/12/2011,20.8,13.6,20.7,3,0,3.898
28/12/2011,23.3,14,26.4,3.9,0,5.258
29/12/2011,19.7,14.4,8.4,6.6,26.5,1.276
30/12/2011,21.3,16,6.7,7.2,73.8,0.945
31/12/2011,16.7,14.4,5.1,8.2,32,0.559
1/01/2012,18.9,13.6,8.9,3.9,9.3,1.361
2/01/2012,19.4,14.2,23.2,4.4,0,4.395
3/01/2012,20.5,11.3,22.4,3.7,0,4.15
4/01/2012,20.2,13.8,28.8,3.6,0,5.6
5/01/2012,20,11.8,22.3,4.7,0,4.13
6/01/2012,19.9,13,18.3,3.2,0,3.337
7/01/2012,20.2,11,16,2.7,11.6,2.806
8/01/2012,16.5,14.2,2.8,11.4,12.8,0.085
9/01/2012,23.1,13.9,24.2,4.9,6.6,4.763
10/01/2012,21.7,14.8,17.2,3.8,5,3.219
11/01/2012,21.9,14.3,23.4,4,0,4.553
12/01/2012,21.7,16.3,20.9,6.2,13.9,4.081
13/01/2012,19,14.6,23.2,9.1,7.4,4.395
14/01/2012,19.5,12.9,25.4,6.8,2.8,4.802
15/01/2012,20.1,13.9,26.6,5.8,0,5.134
16/01/2012,18.6,11.1,32.1,4.3,0,6.03
17/01/2012,20.9,7.6,31.4,2.4,0,5.815
18/01/2012,20.4,11.6,30.6,4,0,5.863
19/01/2012,20.8,10.1,19.2,4.7,0,3.455
20/01/2012,21.6,13.1,18.9,5.2,0,3.526
21/01/2012,20.5,11.7,25,5,0,4.709
22/01/2012,19.8,13.2,17.2,5.9,2.5,3.11
23/01/2012,17.5,6.8,29.7,3.1,0,5.232
24/01/2012,20.2,7.4,31.9,2.8,0,5.859
25/01/2012,19.8,14.1,22.6,5.6,2,4.281
26/01/2012,19.8,14.1,22.6,5.6,2,4.281
27/01/2012,17.4,13.8,19.2,5.8,2.3,3.466
28/01/2012,19.1,5.3,28.5,6.9,0,5.008
